tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	124930	0	live	ANKRD13B		ankyrin repeat domain 13B	ankyrin repeat domain-containing protein 13B	17q11.2	17	NC_000017.11	29593132	29614761	plus	18	615124	
9606	Homo sapiens	84680	0	live	ACCS	ACS, PHACS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)	1-aminocyclopropane-1-carboxylate synthase-like protein 1|ACC synthase-like protein 1	11p11.2	11	NC_000011.10	44066270	44084237	plus	18	608405	
9606	Homo sapiens	51123	0	live	ZNF706	HSPC038, PNAS-106, PNAS-113	zinc finger protein 706	zinc finger protein 706	8q22.3	8	NC_000008.11	101197052	101206222	minus	8	619526	
9606	Homo sapiens	9813	0	live	EFCAB14	KIAA0494	EF-hand calcium binding domain 14	EF-hand calcium-binding domain-containing protein 14	1p33	1	NC_000001.11	46675159	46719114	minus	11	619559	
9606	Homo sapiens	644168	0	live	DRGX	DRG11, PRRXL1	dorsal root ganglia homeobox	dorsal root ganglia homeobox protein|paired related homeobox-like 1|paired-like homeodomain trancription factor DRG11	10q11.23	10	NC_000010.11	49364066	49396089	minus	8	606701	
9606	Homo sapiens	166815	0	live	TIGD2	HEL106	tigger transposable element derived 2	tigger transposable element-derived protein 2|epididymis luminal protein 106	4q22.1	4	NC_000004.12	89111169	89114901	plus	3	612973	
9606	Homo sapiens	158062	0	live	LCN6	LCN5, UNQ643, hLcn5	lipocalin 6	epididymal-specific lipocalin-6|epididymal-specific lipocalin LCN6|epididymis secretory sperm binding protein|lipocalin 5	9q34.3	9	NC_000009.12	136744017	136748525	minus	7	609379	
9606	Homo sapiens	133690	0	live	CAPSL		calcyphosine like	calcyphosin-like protein	5p13.2	5	NC_000005.10	35904288	35938779	minus	6	618799	
9606	Homo sapiens	133022	0	live	TRAM1L1		translocation associated membrane protein 1 like 1	translocating chain-associated membrane protein 1-like 1	4q26	4	NC_000004.12	117083554	117085576	minus	1	617505	
9606	Homo sapiens	125488	0	live	TTC39C	C18orf17, HsT2697	tetratricopeptide repeat domain 39C	tetratricopeptide repeat protein 39C|TPR repeat protein 39C	18q11.2	18	NC_000018.10	23992887	24135600	plus	21		
9606	Homo sapiens	81566	0	live	CSRNP2	C12orf2, C12orf22, FAM130A1, PPP1R72, TAIP-12	cysteine and serine rich nuclear protein 2	cysteine/serine-rich nuclear protein 2|CSRNP-2|TGF-beta-induced apoptosis protein 12|family with sequence similarity 130, member A1|protein phosphatase 1, regulatory subunit 72	12q13.12	12	NC_000012.12	51061205	51083596	minus	7	620404	
9606	Homo sapiens	80863	0	live	PRRT1	C6orf31, DSPD1, IFITMD7, NG5, SynDIG4	proline rich transmembrane protein 1	proline-rich transmembrane protein 1|dispanin subfamily D member 1|interferon induced transmembrane protein domain containing 7|synapse differentiation-induced protein 4	6p21.32	6	NC_000006.12	32148363	32153083	minus	6	618297	
9606	Homo sapiens	79154	0	live	DHRS11	ARPG836, SDR24C1, spDHRS11	dehydrogenase/reductase 11	dehydrogenase/reductase SDR family member 11|17-beta-hydroxysteroid dehydrogenase|3-beta-hydroxysteroid 3-dehydrogenase|dehydrogenase/reductase (SDR family) member 11|estradiol 17-beta-dehydrogenase|short-chain dehydrogenase/reductase family 24C member 1	17q12	17	NC_000017.11	36591879	36600804	plus	7	616159	
9606	Homo sapiens	56139	0	live	PCDHA10	CNR8, CNRN8, CNRS8, CRNR8, PCDH-ALPHA10	protocadherin alpha 10	protocadherin alpha-10|KIAA0345-like 4|PCDH-alpha-10|ortholog to mouse CNR8	5q31.3	5	NC_000005.10	140855897	141012347	plus	4	606316	
9606	Homo sapiens	10520	0	live	ZNF211	C2H2-25, CH2H2-25, ZNF-25	zinc finger protein 211	zinc finger protein 211|zinc finger protein C2H2-25	19q13.43	19	NC_000019.10	57633168	57644041	plus	7	601856	
9606	Homo sapiens	6975	0	live	TECTB		tectorin beta	beta-tectorin	10q25.2	10	NC_000010.11	112283400	112305038	plus	11	602653	
9606	Homo sapiens	101929726	0	live	MYMX	CFZS2, MINION, hMINION	myomixer, myoblast fusion factor	protein myomixer|microprotein inducer of fusion|myomerger|protein minion	6p21.1	6	NC_000006.12	44192721	44218234	plus	5	619912	
9606	Homo sapiens	245812	0	live	CNPY4	PRAT4B	canopy FGF signaling regulator 4	protein canopy homolog 4|PRotein Associated with Tlr4|canopy 4 homolog	7q22.1	7	NC_000007.14	100119634	100125508	plus	6	610047	
9606	Homo sapiens	158293	0	live	FAM120AOS	C9orf10OS	family with sequence similarity 120 member A opposite strand	uncharacterized protein FAM120AOS|FAM120A opposite strand protein|family with sequence similarity 120A opposite strand	9q22.31	9	NC_000009.12	93443332	93453601	minus	5		
9606	Homo sapiens	146395	0	live	GSG1L	PRO19651	GSG1 like	germ cell-specific gene 1-like protein|GSG1-like protein|KTSR5831	16p12.1	16	NC_000016.10	27787528	28063714	minus	10	617161	
9606	Homo sapiens	115353	0	live	LRRC42	dJ167A19.4	leucine rich repeat containing 42	leucine-rich repeat-containing protein 42	1p32.3	1	NC_000001.11	53946350	53968168	plus	10		
9606	Homo sapiens	84641	0	live	MFSD14B	HIATL1	major facilitator superfamily domain containing 14B	hippocampus abundant transcript-like protein 1|hippocampus abundant transcript-like 1	9q22.32	9	NC_000009.12	94374417	94461042	plus	13	620348	
9606	Homo sapiens	389075	0	live	RESP18		regulated endocrine specific protein 18	regulated endocrine-specific protein 18|regulated endocrine-specific protein 18 homolog	2q35	2	NC_000002.12	219327407	219336656	minus	9	612721	
9606	Homo sapiens	377841	0	live	ENTPD8	E-NTPDase, GLSR2492, NTPDase-8, UNQ2492	ectonucleoside triphosphate diphosphohydrolase 8	ectonucleoside triphosphate diphosphohydrolase 8|E-NTPDase 8|liver ecto-ATP-diphosphohydrolase	9q34.3	9	NC_000009.12	137434364	137441357	minus	10	616748	
9606	Homo sapiens	340075	0	live	ARSI	ASI, SPG66	arylsulfatase family member I	arylsulfatase I	5q32	5	NC_000005.10	150296343	150302905	minus	2	610009	
9606	Homo sapiens	202052	0	live	DNAJC18		DnaJ heat shock protein family (Hsp40) member C18	dnaJ homolog subfamily C member 18|DnaJ (Hsp40) homolog, subfamily C, member 18	5q31.2	5	NC_000005.10	139410203	139439525	minus	8		
9606	Homo sapiens	136895	0	live	SPMIP4	C7orf31	sperm microtubule inner protein 4	sperm-associated microtubule inner protein 4|sperm associated microtubule inner protein 4|uncharacterized protein C7orf31	7p15.3	7	NC_000007.14	25125772	25180354	minus	12	616071	
9606	Homo sapiens	126969	0	live	SLC44A3	CTL3	solute carrier family 44 member 3	choline transporter-like protein 3	1p21.3	1	NC_000001.11	94820357	94895247	plus	20	620328	
9606	Homo sapiens	126637	0	live	TCHHL1	S100A17, THHL1	trichohyalin like 1	trichohyalin-like protein 1|S100 calcium-binding protein A17|basalin|intermediate filament-associated protein	1q21.3	1	NC_000001.11	152084141	152089064	minus	3		
9606	Homo sapiens	80740	0	live	LY6G6C	C6orf24, G6c, NG24	lymphocyte antigen 6 family member G6C	lymphocyte antigen 6 complex locus protein G6c|lymphocyte antigen 6 complex, locus G6C|lymphocyte antigen-6 G6C	6p21.33	6	NC_000006.12	31718648	31721746	minus	3	610435	
9606	Homo sapiens	80316	0	live	PPP1R2C	I-4, PPP1R2P9	PPP1R2C family member C	protein phosphatase inhibitor 2 family member C|PPP1R2 family member B|protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 9|protein phosphatase 1 regulatory inhibitor subunit 2-like 9|putative type-1 protein phosphatase inhibitor 4|type 1 protein phosphatase inhibitor|type-1 protein phosphatase inhibitor 4	Xp11.3	X	NC_000023.11	42777366	42778163	minus	1	301017	
9606	Homo sapiens	80262	0	live	PHAF1	C16orf6, C16orf70, LIN10, MYTHO, lin-10	phagosome assembly factor 1	phagosome assembly factor 1|UPF0183 protein C16orf70|macro-autophagy and youth optimizer	16q22.1	16	NC_000016.10	67109941	67148544	plus	18		
9606	Homo sapiens	58489	0	live	ABHD17C	FAM108C1	abhydrolase domain containing 17C, depalmitoylase	alpha/beta hydrolase domain-containing protein 17C|abhydrolase domain-containing protein 17C|abhydrolase domain-containing protein FAM108C1|family with sequence similarity 108, member C1|protein ABHD17C	15q25.1	15	NC_000015.10	80695310	80755621	plus	3	617944	
9606	Homo sapiens	57684	0	live	ZBTB26	ZNF481, bioref	zinc finger and BTB domain containing 26	zinc finger and BTB domain-containing protein 26|zinc finger protein 481|zinc finger protein 483|zinc finger protein Bioref	9q33.2	9	NC_000009.12	122915566	122931512	minus	3	620164	
9606	Homo sapiens	54842	0	live	MFSD6	MMR2, hMMR2	major facilitator superfamily domain containing 6	major facilitator superfamily domain-containing protein 6|macrophage MHC class I receptor 2 homolog|macrophage MHC receptor 2	2q32.2	2	NC_000002.12	190407576	190502314	plus	12	613476	
9606	Homo sapiens	51287	0	live	COA4	CHCHD8, CMC3, E2IG2	cytochrome c oxidase assembly factor 4 homolog	cytochrome c oxidase assembly factor 4 homolog, mitochondrial|E2-induced gene 2 protein|coiled-coil-helix-coiled-coil-helix domain containing 8|coiled-coil-helix-coiled-coil-helix domain-containing protein 8	11q13.4	11	NC_000011.10	73872667	73876846	minus	4	608016	
9606	Homo sapiens	120356740	0	live	TOMT	COMT2	transmembrane O-methyltransferase	transmembrane O-methyltransferase	11q13.4	11	NC_000011.10	72105924	72109596	plus	3		
9606	Homo sapiens	389643	0	live	NUGGC	C8orf80, HMFN0672, SLIP-GC, SLIPGC	nuclear GTPase, germinal center associated	nuclear GTPase SLIP-GC|GTPase SLIP-GC|speckled-like pattern in the germinal center	8p21.1	8	NC_000008.11	28021964	28083936	minus	20	619088	
9606	Homo sapiens	343521	0	live	DYNLT4	TCTEX1D4	dynein light chain Tctex-type 4	dynein light chain Tctex-type 4|Tctex1 domain containing 4|Tctex2 beta|novel Tctex-1 family domain-containing protein|protein N22.1|tctex-2-beta|tctex1 domain-containing protein 4	1p34.1	1	NC_000001.11	44805893	44807351	minus	3	611713	
9606	Homo sapiens	285190	0	live	RGPD4	RGP4	RANBP2 like and GRIP domain containing 4	ranBP2-like and GRIP domain-containing protein 4	2q12.3	2	NC_000002.12	107826892	107892544	plus	28	612707	
9606	Homo sapiens	171484	0	live	FAM9C	TEX39C	family with sequence similarity 9 member C	protein FAM9C|testis expressed 39C	Xp22.2	X	NC_000023.11	13035617	13044620	minus	8	300479	
9606	Homo sapiens	93109	0	live	TMEM44		transmembrane protein 44	transmembrane protein 44	3q29	3	NC_000003.12	194587678	194633419	minus	12		
9606	Homo sapiens	81602	0	live	CDADC1	NYD-SP15, bA103J18.1	cytidine and dCMP deaminase domain containing 1	cytidine and dCMP deaminase domain-containing protein 1|cytidine deaminase|protein kinase NYD-SP15|testis development protein NYD-SP15	13q14.2	13	NC_000013.11	49247925	49293485	plus	15	618997	
9606	Homo sapiens	64598	0	live	MOSPD3	CDS3, NET30	motile sperm domain containing 3	motile sperm domain-containing protein 3	7q22.1	7	NC_000007.14	100612162	100615377	plus	8	609125	
9606	Homo sapiens	55287	0	live	TMEM40		transmembrane protein 40	transmembrane protein 40	3p25.2	3	NC_000003.12	12733528	12769457	minus	14		
9606	Homo sapiens	474383	0	live	F8A2	HAP40	coagulation factor VIII associated 2	40-kDa huntingtin-associated protein|coagulation factor VIII-associated (intronic transcript) 2|cpG island protein|factor VIII intron 22 protein	Xq28	X	NC_000023.11	155382095	155383801	plus	1		
9606	Homo sapiens	286514	0	live	MAGEB18		MAGE family member B18	melanoma-associated antigen B18|MAGE-B18 antigen|melanoma antigen family B, 18|melanoma antigen family B18	Xp21.3	X	NC_000023.11	26138343	26140736	plus	3	301064	
9606	Homo sapiens	155051	0	live	CRYGN		crystallin gamma N	gamma-crystallin N|gamma-N-crystallin|gammaN-crystallin	7q36.1	7	NC_000007.14	151428832	151440813	minus	5	609603	
9606	Homo sapiens	136332	0	live	LRGUK	CFAP246	leucine rich repeats and guanylate kinase domain containing	leucine-rich repeat and guanylate kinase domain-containing protein	7q33	7	NC_000007.14	134127340	134276685	plus	25	616478	
9606	Homo sapiens	116115	0	live	ZNF526	DENNED	zinc finger protein 526	zinc finger protein 526	19q13.2	19	NC_000019.10	42220312	42228201	plus	3	614387	
9606	Homo sapiens	84520	0	live	GON7	C14orf142, PNAS-127	GON7 subunit of KEOPS complex	EKC/KEOPS complex subunit GON7|GON7, KEOPS complex subunit homolog|uncharacterized protein C14orf142	14q32.12	14	NC_000014.9	93202894	93207065	minus	2	617436	
9606	Homo sapiens	83661	0	live	MS4A8	4SPAN4, CD20L5, MS4A4B, MS4A8	membrane spanning 4-domains A8	membrane-spanning 4-domains subfamily A member 8|four-span transmembrane protein 4|membrane-spanning 4-domains, subfamily A, member 8B	11q12.2	11	NC_000011.10	60699612	60715807	plus	7	606549	
9606	Homo sapiens	58158	0	live	NEUROD4	ATH-3, ATH3, Atoh3, MATH-3, MATH3, bHLHa4	neuronal differentiation 4	neurogenic differentiation factor 4|class A basic helix-loop-helix protein 4|neurogenic differentiation 4|protein atonal homolog 3	12q13.2	12	NC_000012.12	55019974	55030017	plus	2	611635	
9606	Homo sapiens	56942	0	live	CMC2	2310061C15Rik, C16orf61, DC13	C-X9-C motif containing 2	COX assembly mitochondrial protein 2 homolog|C-x(9)-C motif containing 2	16q23.2	16	NC_000016.10	80966448	81006885	minus	8		
9606	Homo sapiens	23349	0	live	PHF24	GINIP	PHD finger protein 24	PHD finger protein 24|Galpha inhibitory interacting protein	9p13.3	9	NC_000009.12	34665607	34982544	plus	20	619928	
9606	Homo sapiens	100128927	0	live	ZBTB42	LCCS6, ZNF925	zinc finger and BTB domain containing 42	zinc finger and BTB domain-containing protein 42	14q32.33	14	NC_000014.9	104800554	104804712	plus	2	613915	
9606	Homo sapiens	389337	0	live	ARHGEF37		Rho guanine nucleotide exchange factor 37	rho guanine nucleotide exchange factor 37|Rho guanine nucleotide exchange factor (GEF) 37	5q32	5	NC_000005.10	149551625	149634968	plus	16	620664	
9606	Homo sapiens	339324	0	live	ZNF260	OZRF1, PEX1, ZFP260	zinc finger protein 260	zinc finger protein 260|zfp-260	19q13.12	19	NC_000019.10	36510687	36528271	minus	6	613749	
9606	Homo sapiens	245910	0	live	DEFB107A	BD-7, DEFB-7, DEFB107	defensin beta 107A	beta-defensin 107|beta-defensin 7|defensin, beta 7	8p23.1	8	NC_000008.11	7811720	7815716	minus	2		
9606	Homo sapiens	146857	0	live	SLFN13	SLFN10, hSLFN13	schlafen family member 13	schlafen family member 13|schlafen-13	17q12	17	NC_000017.11	35435096	35449766	minus	9	614957	
9606	Homo sapiens	129080	0	live	EMID1	EMI5, EMU1	EMI domain containing 1	EMI domain-containing protein 1|emilin and multimerin domain-containing protein 1	22q12.2	22	NC_000022.11	29205896	29259597	plus	21	608926	
9606	Homo sapiens	126070	0	live	ZNF440		zinc finger protein 440	zinc finger protein 440	19p13.2	19	NC_000019.10	11814273	11835216	plus	4		
9606	Homo sapiens	117286	0	live	CIB3	KIP3	calcium and integrin binding family member 3	calcium and integrin-binding family member 3|DNA-dependent protein kinase catalytic subunit-interacting protein 3	19p13.11	19	NC_000019.10	16161368	16173525	minus	6	610645	
9606	Homo sapiens	92922	0	live	CCDC102A		coiled-coil domain containing 102A	coiled-coil domain-containing protein 102A	16q21	16	NC_000016.10	57512181	57537016	minus	10		
9606	Homo sapiens	84750	0	live	FUT10	FUCTX	fucosyltransferase 10	alpha-(1,3)-fucosyltransferase 10|alpha (1,3) fucosyltransferase|alpha 1,3-fucosyl transferase|fuc-TX|fucT-X|fucosyltransferase X|galactoside 3-L-fucosyltransferase 10	8p12	8	NC_000008.11	33308061	33473146	minus	10	616931	
9606	Homo sapiens	81789	0	live	TIGD6		tigger transposable element derived 6	tigger transposable element-derived protein 6	5q32	5	NC_000005.10	149993118	150000654	minus	3		
9606	Homo sapiens	22838	0	live	RNF44		ring finger protein 44	RING finger protein 44	5q35.2	5	NC_000005.10	176526712	176543513	minus	14	619283	
9606	Homo sapiens	403341	0	live	ZBTB34	ZNF918	zinc finger and BTB domain containing 34	zinc finger and BTB domain-containing protein 34	9q33.3	9	NC_000009.12	126860639	126885878	plus	4	611692	
9606	Homo sapiens	375743	0	live	PTAR1		protein prenyltransferase alpha subunit repeat containing 1	protein prenyltransferase alpha subunit repeat-containing protein 1	9q21.12	9	NC_000009.12	69709525	69760011	minus	9		
9606	Homo sapiens	375616	0	live	KCP	CRIM21, NET67, KCP	kielin cysteine rich BMP regulator	kielin/chordin-like protein|cysteine rich BMP regulator 2 (chordin-like)|cysteine-rich motor neuron 2 protein|kielin/chordin-like protein 1	7q32.1	7	NC_000007.14	128876865	128910709	minus	40	609344	
9606	Homo sapiens	160287	0	live	LDHAL6A	LDH6A	lactate dehydrogenase A like 6A	L-lactate dehydrogenase A-like 6A|LDHA-like protein 6A	11p15.1	11	NC_000011.10	18455856	18479601	plus	11	618928	
9606	Homo sapiens	154313	0	live	CFAP206	C6orf165, dJ382I10.1	cilia and flagella associated protein 206	cilia- and flagella-associated protein 206|UPF0704 protein C6orf165	6q15	6	NC_000006.12	87407972	87464465	plus	13		
9606	Homo sapiens	81850	0	live	KRTAP1-3	KAP1.2, KAP1.3, KAP1.6, KAP1.8A, KAP1.8B, KAP1.9, KRTAP1.3	keratin associated protein 1-3	keratin-associated protein 1-3|keratin associated protein 1.6|keratin-associated protein 1.8|keratin-associated protein 1.9	17q21.2	17	NC_000017.11	41033884	41034874	minus	1	608820	
9606	Homo sapiens	55092	0	live	TMEM51	C1orf72	transmembrane protein 51	transmembrane protein 51	1p36.21	1	NC_000001.11	15152566	15220478	plus	6		
9606	Homo sapiens	54943	0	live	DNAJC28	C21orf55, C21orf78	DnaJ heat shock protein family (Hsp40) member C28	dnaJ homolog subfamily C member 28|DnaJ (Hsp40) homolog, subfamily C, member 28	21q22.11	21	NC_000021.9	33488055	33491716	minus	3		
9606	Homo sapiens	23415	0	live	KCNH4	BEC2, ELK1, Kv12.3	potassium voltage-gated channel subfamily H member 4	potassium voltage-gated channel subfamily H member 4|ELK channel 1|brain-specific eag-like channel 2|ether-a-go-go K(+) channel family member|ether-a-go-go-like potassium channel 1|potassium channel, voltage gated eag related subfamily H, member 4|potassium voltage-gated channel, subfamily H (eag-related), member 4|voltage-gated potassium channel subunit Kv12.3	17q21.2	17	NC_000017.11	42156891	42181142	minus	17	604528	
9606	Homo sapiens	7565	0	live	ZNF17	HPF3, KOX10	zinc finger protein 17	zinc finger protein 17|zinc finger protein 17 (HPF3, KOX 10)|zinc finger protein HPF3|zinc finger protein KOX10	19q13.43	19	NC_000019.10	57411161	57421934	plus	5	619254	
9606	Homo sapiens	353133	0	live	LCE1C	LEP3	late cornified envelope 1C	late cornified envelope protein 1C|late envelope protein 3	1q21.3	1	NC_000001.11	152804832	152806651	minus	3	612605	
9606	Homo sapiens	256536	0	live	TCERG1L		transcription elongation regulator 1 like	transcription elongation regulator 1-like protein|5730476P14Rik	10q26.3	10	NC_000010.11	131092391	131311721	minus	14	620498	
9606	Homo sapiens	158056	0	live	MAMDC4	AEGP, EDTB	MAM domain containing 4	apical endosomal glycoprotein|MAM domain-containing protein 4|apical early endosomal glycoprotein|endotubin	9q34.3	9	NC_000009.12	136852346	136860799	plus	27	617208	
9606	Homo sapiens	94235	0	live	GNG8	HG3E	G protein subunit gamma 8	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-8|gamma-9|guanine nucleotide binding protein (G protein), gamma 8|heterotrimeric guanine nucleotide-binding protein 3E	19q13.32	19	NC_000019.10	46633953	46639326	minus	5		
